date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:53:17	95830/95830	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2001:23:07%20GMT	https://en.wikipedia.org/wiki/Open_Content	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/Open_Content.html	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:18	112152/112152	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2016:53:17%20GMT	https://en.wikipedia.org/wiki/GNU_Free_Documentation_License	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/GNU_Free_Documentation_License.html	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:18	50293/50293	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20Feb%202016%2014:08:06%20GMT	https://en.wikipedia.org/wiki/Electronic_mailing_list	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/Electronic_mailing_list.html	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:18	32512/32512	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:18%20GMT	https://en.wikipedia.org/wiki/%22//upload.wikimedia.org/wikipedia/commons/thumb/f/ff/How_Wikipedia_contributes_to_free_knowledge.webm/854px--How_Wikipedia_contributes_to_free_knowledge.webm.jpg%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_/upload.wikimedia.org/wikipedia/commons/thumb/f/ff/How_Wikipedia_contributes_to_free_knowledge.webm/854px--How_Wikipedia_contributes_to_free_knowledge.webm.jpg_	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:19	365945/365945	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2013:20:20%20GMT	https://en.wikipedia.org/wiki/Richard_Stallman	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/Richard_Stallman.html	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:19	32712/32712	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:19%20GMT	https://en.wikipedia.org/wiki/%22//upload.wikimedia.org/wikipedia/commons/transcoded/f/ff/How_Wikipedia_contributes_to_free_knowledge.webm/How_Wikipedia_contributes_to_free_knowledge.webm.720p.webm%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_/upload.wikimedia.org/wikipedia/commons/transcoded/f/ff/How_Wikipedia_contributes_to_free_knowledge.webm/How_Wikipedia_contributes_to_free_knowledge.webm.720p.webm_	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:20	32662/32662	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:20%20GMT	https://en.wikipedia.org/wiki/%22//upload.wikimedia.org/wikipedia/commons/transcoded/f/ff/How_Wikipedia_contributes_to_free_knowledge.webm/How_Wikipedia_contributes_to_free_knowledge.webm.480p.ogv%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_/upload.wikimedia.org/wikipedia/commons/transcoded/f/ff/How_Wikipedia_contributes_to_free_knowledge.webm/How_Wikipedia_contributes_to_free_knowledge.webm.480p.ogv_	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:20	32712/32712	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:20%20GMT	https://en.wikipedia.org/wiki/%22//upload.wikimedia.org/wikipedia/commons/transcoded/f/ff/How_Wikipedia_contributes_to_free_knowledge.webm/How_Wikipedia_contributes_to_free_knowledge.webm.480p.webm%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_/upload.wikimedia.org/wikipedia/commons/transcoded/f/ff/How_Wikipedia_contributes_to_free_knowledge.webm/How_Wikipedia_contributes_to_free_knowledge.webm.480p.webm_	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:21	29200/29200	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:21%20GMT	https://en.wikipedia.org/wiki/%22//upload.wikimedia.org/wikipedia/commons/f/ff/How_Wikipedia_contributes_to_free_knowledge.webm%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_/upload.wikimedia.org/wikipedia/commons/f/ff/How_Wikipedia_contributes_to_free_knowledge.webm_	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:21	32762/32762	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:21%20GMT	https://en.wikipedia.org/wiki/%22//upload.wikimedia.org/wikipedia/commons/transcoded/f/ff/How_Wikipedia_contributes_to_free_knowledge.webm/How_Wikipedia_contributes_to_free_knowledge.webm.1080p.webm%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_/upload.wikimedia.org/wikipedia/commons/transcoded/f/ff/How_Wikipedia_contributes_to_free_knowledge.webm/How_Wikipedia_contributes_to_free_knowledge.webm.1080p.webm_	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:22	32662/32662	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:22%20GMT	https://en.wikipedia.org/wiki/%22//upload.wikimedia.org/wikipedia/commons/transcoded/f/ff/How_Wikipedia_contributes_to_free_knowledge.webm/How_Wikipedia_contributes_to_free_knowledge.webm.160p.ogv%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_/upload.wikimedia.org/wikipedia/commons/transcoded/f/ff/How_Wikipedia_contributes_to_free_knowledge.webm/How_Wikipedia_contributes_to_free_knowledge.webm.160p.ogv_	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:23	32662/32662	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:22%20GMT	https://en.wikipedia.org/wiki/%22//upload.wikimedia.org/wikipedia/commons/transcoded/f/ff/How_Wikipedia_contributes_to_free_knowledge.webm/How_Wikipedia_contributes_to_free_knowledge.webm.240p.ogv%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_/upload.wikimedia.org/wikipedia/commons/transcoded/f/ff/How_Wikipedia_contributes_to_free_knowledge.webm/How_Wikipedia_contributes_to_free_knowledge.webm.240p.ogv_	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:23	32662/32662	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:23%20GMT	https://en.wikipedia.org/wiki/%22//upload.wikimedia.org/wikipedia/commons/transcoded/f/ff/How_Wikipedia_contributes_to_free_knowledge.webm/How_Wikipedia_contributes_to_free_knowledge.webm.360p.ogv%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_/upload.wikimedia.org/wikipedia/commons/transcoded/f/ff/How_Wikipedia_contributes_to_free_knowledge.webm/How_Wikipedia_contributes_to_free_knowledge.webm.360p.ogv_	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:24	32712/32712	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:24%20GMT	https://en.wikipedia.org/wiki/%22//upload.wikimedia.org/wikipedia/commons/transcoded/f/ff/How_Wikipedia_contributes_to_free_knowledge.webm/How_Wikipedia_contributes_to_free_knowledge.webm.360p.webm%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_/upload.wikimedia.org/wikipedia/commons/transcoded/f/ff/How_Wikipedia_contributes_to_free_knowledge.webm/How_Wikipedia_contributes_to_free_knowledge.webm.360p.webm_	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:24	26583/26583	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:24%20GMT	https://en.wikipedia.org/wiki/%22https://commons.wikimedia.org/w/index.php?title=:How+Wikipedia+contributes+to+free+knowledge.webm.en.srt&amp;action=raw&amp;ctype=text%2Fx-srt%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_https_/commons.wikimedia.org/w/indexb88d.php	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:25	14775/14775	---M-Z	400	error ('Bad%20Request')	text/html	date:Mon,%2014%20Mar%202016%2010:53:25%20GMT	https://en.wikipedia.org/wiki/%22//upload.wikimedia.org/wikipedia/commons/f/ff/How_Wikipedia_contributes_to_free_knowledge.webm%22>download	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_/upload.wikimedia.org/wikipedia/commons/f/ff/How_Wikipedia_contributes_to_free_knowledge.webm__download	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:25	14773/14773	---M-Z	400	error ('Bad%20Request')	text/html	date:Mon,%2014%20Mar%202016%2010:53:25%20GMT	https://en.wikipedia.org/wiki/%22https://www.mediawiki.org/wiki/Special:MyLanguage/Extension:TimedMediaHandler/Client_download%22>download	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_https_/www.mediawiki.org/wiki/Special_MyLanguage/Extension_TimedMediaHandler/Client_download__download	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:26	39975/39975	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Mar%202016%2010:53:25%20GMT	https://en.wikipedia.org/wiki/File:How_Wikipedia_contributes_to_free_knowledge.webm	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/File_How_Wikipedia_contributes_to_free_knowledge.html	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:26	29284/29284	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202016%2016:56:39%20GMT	https://en.wikipedia.org/wiki/Paul_Kennedy_(host)	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/Paul_Kennedy_(host).html	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:26	267943/267943	---M-Z	200	added ('OK')	text/html	date:Sun,%2006%20Mar%202016%2023:47:30%20GMT	https://en.wikipedia.org/wiki/Canadian_Broadcasting_Corporation	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/Canadian_Broadcasting_Corporation.html	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:27	141113/141113	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202016%2017:03:09%20GMT	https://en.wikipedia.org/wiki/Web_search_engine	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/Web_search_engine.html	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:27	67034/67034	---M-Z	200	added ('OK')	text/html	date:Thu,%2010%20Mar%202016%2014:26:08%20GMT	https://en.wikipedia.org/wiki/Yongle_Encyclopedia	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/Yongle_Encyclopedia.html	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:27	100129/100129	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Mar%202016%2010:03:12%20GMT	https://en.wikipedia.org/wiki/Spanish_Wikipedia	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/Spanish_Wikipedia.html	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:27	178583/178583	---M-Z	200	added ('OK')	text/html	date:Fri,%2011%20Mar%202016%2005:35:19%20GMT	https://en.wikipedia.org/wiki/Slashdot	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/Slashdot.html	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:27	74480/74480	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Mar%202016%2022:11:50%20GMT	https://en.wikipedia.org/wiki/Fork_(software_development)	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/Fork_(software_development).html	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:28	0/0	---M-Z	301	error ('Moved%20Permanently')	text/html	date:Mon,%2014%20Mar%202016%2010:53:27%20GMT	https://en.wikipedia.org/wiki/Enciclopedia_Libre_Universal_en_Espa%c3%b1ol	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/Enciclopedia_Libre_Universal_en_Espa%c3%b1ol	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:28	67840/67840	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Mar%202016%2009:19:55%20GMT	https://en.wikipedia.org/wiki/Enciclopedia_Libre_Universal_en_Espa%C3%B1ol	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/Enciclopedia_Libre_Universal_en_Espa%c3%b1ol.html	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:28	61069/61069	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Mar%202016%2005:07:52%20GMT	https://en.wikipedia.org/wiki/Palo_Alto_Research_Center	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/Palo_Alto_Research_Center.html	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:29	72025/72025	---M-Z	200	added ('OK')	text/html	date:Sat,%2020%20Feb%202016%2015:34:26%20GMT	https://en.wikipedia.org/wiki/Rey_Juan_Carlos_University	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/Rey_Juan_Carlos_University.html	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:30	87932/87932	---M-Z	200	added ('OK')	text/html	date:Sun,%2028%20Feb%202016%2011:46:04%20GMT	https://en.wikipedia.org/wiki/Technology_Review	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/Technology_Review.html	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:30	788381/788381	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2023:37:26%20GMT	https://en.wikipedia.org/wiki/Madrid	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/Madrid.html	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:30	714149/714149	---M-Z	200	added ('OK')	text/html	date:Sun,%2013%20Mar%202016%2023:37:26%20GMT	https://en.wikipedia.org/wiki/Spain	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/Spain.html	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:31	124916/124916	---M-Z	200	added ('OK')	text/html	date:Thu,%2025%20Feb%202016%2017:02:01%20GMT	https://en.wikipedia.org/wiki/New_York_(magazine)	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/New_York_(magazine).html	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:31	123288/123288	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Mar%202016%2005:07:52%20GMT	https://en.wikipedia.org/wiki/The_Atlantic	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/The_Atlantic.html	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:31	62131/62131	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Mar%202016%2010:53:31%20GMT	https://en.wikipedia.org/wiki/File:History_Wikipedia_English_SOPA_2012_Blackout2.jpg	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/File_History_Wikipedia_English_SOPA_2012_Blackout2.html	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:31	30112/30112	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:31%20GMT	https://en.wikipedia.org/wiki/%22//upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Wikipedia_Edit_2014.webm/854px--Wikipedia_Edit_2014.webm.jpg%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_/upload.wikimedia.org/wikipedia/commons/thumb/4/4d/Wikipedia_Edit_2014.webm/854px--Wikipedia_Edit_2014.webm.jpg_	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:32	416901/416901	---M-Z	200	added ('OK')	text/html	date:Tue,%2008%20Mar%202016%2005:07:52%20GMT	https://en.wikipedia.org/wiki/Stop_Online_Piracy_Act	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/Stop_Online_Piracy_Act.html	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:32	30312/30312	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:32%20GMT	https://en.wikipedia.org/wiki/%22//upload.wikimedia.org/wikipedia/commons/transcoded/4/4d/Wikipedia_Edit_2014.webm/Wikipedia_Edit_2014.webm.720p.webm%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_/upload.wikimedia.org/wikipedia/commons/transcoded/4/4d/Wikipedia_Edit_2014.webm/Wikipedia_Edit_2014.webm.720p.webm_	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:33	30262/30262	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:33%20GMT	https://en.wikipedia.org/wiki/%22//upload.wikimedia.org/wikipedia/commons/transcoded/4/4d/Wikipedia_Edit_2014.webm/Wikipedia_Edit_2014.webm.480p.ogv%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_/upload.wikimedia.org/wikipedia/commons/transcoded/4/4d/Wikipedia_Edit_2014.webm/Wikipedia_Edit_2014.webm.480p.ogv_	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:33	30312/30312	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:33%20GMT	https://en.wikipedia.org/wiki/%22//upload.wikimedia.org/wikipedia/commons/transcoded/4/4d/Wikipedia_Edit_2014.webm/Wikipedia_Edit_2014.webm.480p.webm%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_/upload.wikimedia.org/wikipedia/commons/transcoded/4/4d/Wikipedia_Edit_2014.webm/Wikipedia_Edit_2014.webm.480p.webm_	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:34	30362/30362	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:34%20GMT	https://en.wikipedia.org/wiki/%22//upload.wikimedia.org/wikipedia/commons/transcoded/4/4d/Wikipedia_Edit_2014.webm/Wikipedia_Edit_2014.webm.1080p.webm%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_/upload.wikimedia.org/wikipedia/commons/transcoded/4/4d/Wikipedia_Edit_2014.webm/Wikipedia_Edit_2014.webm.1080p.webm_	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:34	28000/28000	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:34%20GMT	https://en.wikipedia.org/wiki/%22//upload.wikimedia.org/wikipedia/commons/4/4d/Wikipedia_Edit_2014.webm%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_/upload.wikimedia.org/wikipedia/commons/4/4d/Wikipedia_Edit_2014.webm_	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:35	30262/30262	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:35%20GMT	https://en.wikipedia.org/wiki/%22//upload.wikimedia.org/wikipedia/commons/transcoded/4/4d/Wikipedia_Edit_2014.webm/Wikipedia_Edit_2014.webm.160p.ogv%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_/upload.wikimedia.org/wikipedia/commons/transcoded/4/4d/Wikipedia_Edit_2014.webm/Wikipedia_Edit_2014.webm.160p.ogv_	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:36	30262/30262	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:36%20GMT	https://en.wikipedia.org/wiki/%22//upload.wikimedia.org/wikipedia/commons/transcoded/4/4d/Wikipedia_Edit_2014.webm/Wikipedia_Edit_2014.webm.360p.ogv%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_/upload.wikimedia.org/wikipedia/commons/transcoded/4/4d/Wikipedia_Edit_2014.webm/Wikipedia_Edit_2014.webm.360p.ogv_	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:36	30312/30312	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:36%20GMT	https://en.wikipedia.org/wiki/%22//upload.wikimedia.org/wikipedia/commons/transcoded/4/4d/Wikipedia_Edit_2014.webm/Wikipedia_Edit_2014.webm.360p.webm%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_/upload.wikimedia.org/wikipedia/commons/transcoded/4/4d/Wikipedia_Edit_2014.webm/Wikipedia_Edit_2014.webm.360p.webm_	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:37	26583/26583	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:37%20GMT	https://en.wikipedia.org/wiki/%22https://commons.wikimedia.org/w/index.php?title=:Wikipedia+Edit+2014.webm.ar.srt&amp;action=raw&amp;ctype=text%2Fx-srt%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_https_/commons.wikimedia.org/w/indexe2bf.php	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:38	26583/26583	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:38%20GMT	https://en.wikipedia.org/wiki/%22https://commons.wikimedia.org/w/index.php?title=:Wikipedia+Edit+2014.webm.bn.srt&amp;action=raw&amp;ctype=text%2Fx-srt%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_https_/commons.wikimedia.org/w/index9c62.php	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:39	26583/26583	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:39%20GMT	https://en.wikipedia.org/wiki/%22https://commons.wikimedia.org/w/index.php?title=:Wikipedia+Edit+2014.webm.ca.srt&amp;action=raw&amp;ctype=text%2Fx-srt%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_https_/commons.wikimedia.org/w/index629d.php	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:40	26583/26583	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:40%20GMT	https://en.wikipedia.org/wiki/%22https://commons.wikimedia.org/w/index.php?title=:Wikipedia+Edit+2014.webm.cs.srt&amp;action=raw&amp;ctype=text%2Fx-srt%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_https_/commons.wikimedia.org/w/index22f2.php	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:41	26583/26583	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:41%20GMT	https://en.wikipedia.org/wiki/%22https://commons.wikimedia.org/w/index.php?title=:Wikipedia+Edit+2014.webm.de.srt&amp;action=raw&amp;ctype=text%2Fx-srt%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_https_/commons.wikimedia.org/w/indexe3d3.php	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:42	26583/26583	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:42%20GMT	https://en.wikipedia.org/wiki/%22https://commons.wikimedia.org/w/index.php?title=:Wikipedia+Edit+2014.webm.en.srt&amp;action=raw&amp;ctype=text%2Fx-srt%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_https_/commons.wikimedia.org/w/index4938.php	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:42	26583/26583	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:42%20GMT	https://en.wikipedia.org/wiki/%22https://commons.wikimedia.org/w/index.php?title=:Wikipedia+Edit+2014.webm.eo.srt&amp;action=raw&amp;ctype=text%2Fx-srt%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_https_/commons.wikimedia.org/w/index143e.php	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:43	26583/26583	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:43%20GMT	https://en.wikipedia.org/wiki/%22https://commons.wikimedia.org/w/index.php?title=:Wikipedia+Edit+2014.webm.es.srt&amp;action=raw&amp;ctype=text%2Fx-srt%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_https_/commons.wikimedia.org/w/indexf88e.php	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:44	26583/26583	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:44%20GMT	https://en.wikipedia.org/wiki/%22https://commons.wikimedia.org/w/index.php?title=:Wikipedia+Edit+2014.webm.fr.srt&amp;action=raw&amp;ctype=text%2Fx-srt%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_https_/commons.wikimedia.org/w/indexbde8.php	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:44	26583/26583	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:44%20GMT	https://en.wikipedia.org/wiki/%22https://commons.wikimedia.org/w/index.php?title=:Wikipedia+Edit+2014.webm.he.srt&amp;action=raw&amp;ctype=text%2Fx-srt%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_https_/commons.wikimedia.org/w/indexbdb8.php	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:45	26583/26583	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:45%20GMT	https://en.wikipedia.org/wiki/%22https://commons.wikimedia.org/w/index.php?title=:Wikipedia+Edit+2014.webm.it.srt&amp;action=raw&amp;ctype=text%2Fx-srt%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_https_/commons.wikimedia.org/w/index65ef.php	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:45	26583/26583	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:45%20GMT	https://en.wikipedia.org/wiki/%22https://commons.wikimedia.org/w/index.php?title=:Wikipedia+Edit+2014.webm.ja.srt&amp;action=raw&amp;ctype=text%2Fx-srt%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_https_/commons.wikimedia.org/w/index3f70.php	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:46	26583/26583	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:46%20GMT	https://en.wikipedia.org/wiki/%22https://commons.wikimedia.org/w/index.php?title=:Wikipedia+Edit+2014.webm.ko.srt&amp;action=raw&amp;ctype=text%2Fx-srt%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_https_/commons.wikimedia.org/w/indexd1b7.php	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:46	26583/26583	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:46%20GMT	https://en.wikipedia.org/wiki/%22https://commons.wikimedia.org/w/index.php?title=:Wikipedia+Edit+2014.webm.nl.srt&amp;action=raw&amp;ctype=text%2Fx-srt%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_https_/commons.wikimedia.org/w/index8051.php	(from https://en.wikipedia.org/wiki/Wikipedia)
10:53:47	26583/26583	---M-Z	404	error ('Not%20Found')	text/html	date:Mon,%2014%20Mar%202016%2010:53:47%20GMT	https://en.wikipedia.org/wiki/%22https://commons.wikimedia.org/w/index.php?title=:Wikipedia+Edit+2014.webm.pl.srt&amp;action=raw&amp;ctype=text%2Fx-srt%22	/Users/imben/Code/Wikipedia_Brief/en.wikipedia.org/wiki/_https_/commons.wikimedia.org/w/index51d0.php	(from https://en.wikipedia.org/wiki/Wikipedia)
